step_number;time_stamp;limb_initial;limb_final;step_width;step_length;step_time;target_error;message
322;235.77967116497;R;L;0.41672233572723;0.80151791620027;0.96999999999912;-1;action
323;236.5230044983;L;R;0.40068359783891;0.53470068486586;0.79815193589798;0.065261003096783;target hit
324;237.20967116497;R;L;0.21585934453655;0.38370452744008;0.67666666666605;-1;free
325;237.9530044983;L;R;0.21602852241921;0.51754805551995;0.72666666666601;-1;free
326;238.73615595207;R;L;0.22925185208655;0.50061712395173;0.75666666666598;-1;free
327;239.49282261873;L;R;0.24050915063102;0.52375419834143;0.7564847870982;-1;free
328;240.23615595206;R;L;0.21284940441322;0.55806953490392;0.78333333333262;-1;free
329;241.00282261873;L;R;0.20736241030945;0.53356493991042;0.74333333333266;-1;free
330;241.82615595206;R;L;0.2246301938228;0.5058151319804;0.75333333333265;-1;free
331;242.58282261873;L;R;0.22205684761501;0.5459788426062;0.82666666666591;-1;free
332;243.43371939957;R;L;0.20554147142978;0.5510202973666;0.75333333333265;-1;Pert: fwiw (R)
333;244.29663716123;L;R;0.39736966021626;0.78829922609768;0.85089678083978;-1;action
334;245.05330382789;R;L;0.38910890061971;0.41568942756054;0.81291776165983;0.026194820194734;target hit
335;245.82330382789;L;R;0.22654277261379;0.50456064847125;0.79333333333261;-1;free
336;246.56663716123;R;L;0.23654814651644;0.55583943315955;0.79666666666594;-1;free
337;247.31997049456;L;R;0.2230291634465;0.54980544999266;0.74333333333266;-1;free
338;248.06330382789;R;L;0.23957728816488;0.54344587186001;0.75333333333265;-1;free
339;248.83330382789;L;R;0.23738824382825;0.54957305523377;0.75666666666598;-1;free
340;249.54997049456;R;L;0.23010528230467;0.46856057707301;0.71666666666601;-1;free
341;250.29330382789;L;R;0.21526401372956;0.54239709984284;0.75666666666598;-1;free
342;251.04997049456;R;L;0.19505473909685;0.46201242322758;0.69999999999936;-1;free
343;251.89663716122;L;R;0.15082551347465;0.56817267710181;0.79666666666594;-1;Pert: fw (L)
344;252.88182966054;R;L;0.16318734264177;0.83024676542083;0.84999999999923;-1;action
345;253.64182966054;L;R;0.194541349539;0.38202467945023;0.93185916598293;0.046779904408961;target hit
346;254.34182966054;R;L;0.20996996406019;0.58511097996839;0.81333333333259;-1;free
347;255.08516299387;L;R;0.23841410579058;0.50464736451948;0.6599999999994;-1;free
348;255.78516299387;R;L;0.22766239311633;0.54992046006337;0.78333333333262;-1;free
349;256.52791322714;L;R;0.21604269115983;0.50988729249984;0.70275023327088;-1;free
350;257.2445798938;R;L;0.22350311092187;0.50656523513621;0.73999999999933;-1;free
351;257.9445798938;L;R;0.214786793831;0.51391546223794;0.70333333333269;-1;free
352;258.6745798938;R;L;0.22400029560686;0.49585764309397;0.71666666666601;-1;free
353;259.3645798938;L;R;0.21818175390737;0.47606742947729;0.71333333333268;-1;free
354;260.03791322714;R;L;0.20368682515243;0.52681404002343;0.70333333333269;-1;Pert: fwow (R)
355;261.45625764765;L;R;0.29456724953996;0.63055325386119;0.64672432643601;-1;action
356;262.17292431432;R;L;0.30674728218586;0.77380973129376;1.4182867607439;0.031262738387165;target hit
357;262.87292431431;L;R;0.18326722498721;0.55159262688781;0.74333333333266;-1;free
358;263.58959098098;R;L;0.20305674351202;0.48490838565662;0.69999999999936;-1;free
359;264.26292431431;L;R;0.23291458928421;0.50569142443171;0.71666666666601;-1;free
360;264.96625764765;R;L;0.22519821584002;0.45531744301956;0.67333333333272;-1;free
361;265.66625764765;L;R;0.20322809426238;0.47480746494771;0.67666666666605;-1;free
362;266.40959098098;R;L;0.20419278334081;0.49540272455044;0.72999999999934;-1;Pert: fw (R)
363;267.35537624578;L;R;0.2464928507478;0.71999760239745;0.74333333333266;-1;action
364;268.04537624578;R;L;0.25200650715551;0.48630387072167;0.90245193147314;0.069073711897227;target hit
365;268.78537624578;L;R;0.26075523450121;0.50464418385649;0.74333333333266;-1;free
366;269.48870957912;R;L;0.23156496156156;0.49645904772912;0.70333333333269;-1;free
367;270.24537624578;L;R;0.22423094868168;0.52414592173718;0.75333333333265;-1;free
368;270.94870957911;R;L;0.21179864379436;0.49675257539588;0.68999999999937;-1;free
369;271.60781256693;L;R;0.21428969649537;0.43594443828649;0.67243632115208;-1;free
370;272.29781256693;R;L;0.23462293679991;0.44159497260886;0.68999999999937;-1;free
371;273.12114590027;L;R;0.2268421664721;0.53797320953837;0.71666666666601;-1;Pert: fwiw (L)
372;273.88875174898;R;L;0.39424434427782;0.76563985144101;0.83666666666591;-1;action
373;274.53704933663;L;R;0.38854344324295;0.36534268288661;0.70257010303453;0.0012583444388403;target hit
374;275.30890441514;R;L;0.23766881372399;0.41678554813945;0.68852174517372;-1;free
375;276.02223774847;L;R;0.22755947201871;0.53989777135666;0.77999999999929;-1;free
376;276.75297772732;R;L;0.19918617917661;0.51207378972207;0.70333333333269;-1;free
377;277.43964439399;L;R;0.20077184919516;0.47404208861403;0.71740664551839;-1;free
378;278.16930919783;R;L;0.1994651051285;0.48275601479052;0.68666666666604;-1;free
379;278.93827441016;L;R;0.18319191084309;0.54878660928418;0.74196334950307;-1;free
380;279.65494107683;R;L;0.1437974581485;0.5247803691846;0.7699999999993;-1;free
381;280.37060650986;L;R;0.16150027179246;0.50026108624747;0.71566543303118;-1;free
382;281.11060650986;R;L;0.1998130480348;0.51695868037368;0.74333333333266;-1;free
383;281.80155660889;L;R;0.21714125773456;0.51578993281726;0.72761676569678;-1;free
384;282.51488994222;R;L;0.20005260703685;0.42698843583908;0.64999999999941;-1;free
385;283.25822327555;L;R;0.19073192053768;0.49333937009002;0.74333333333266;-1;Pert: fwow (L)
386;283.66488994222;R;L;0.016957912244784;0.676983557318;0.69999999999936;-1;action
387;284.41822327555;L;L;0.27248773026726;0.12366666666625;0.17666666666651;0.045476738191708;target hit
388;285.51348286397;L;R;0.26124657207775;0.32139436092114;1.119999999999;-1;free
389;286.2168161973;R;L;0.18670206998642;1.0437742270725;0.98525958841662;-1;free
390;286.9168161973;L;R;0.2365654379146;0.49391515712567;0.72999999999934;-1;free
391;287.64487163916;R;L;0.20305250657875;0.48659971527889;0.68946815211359;-1;free
392;288.32153830582;L;R;0.21869849967654;0.4695141028882;0.72858728974393;-1;free
393;288.96820497249;R;L;0.20604497924731;0.49712944091003;0.67333333333272;-1;free
394;289.80820497249;L;R;0.22021676259426;0.48574646673048;0.6599999999994;-1;free
395;290.50820497249;R;L;0.17249605548129;0.53104502719051;0.82333333333258;-1;Pert: fwow (R)
396;290.80487163915;L;R;-0.021008988680158;0.67004210173131;0.67666666666605;-1;action
397;291.14451154461;R;L;-0.20760819111633;-0.090216219679616;0.043333333333294;0.021664889927773;target hit
398;292.54523654082;L;L;0.26515283679412;0.28586760509945;0.98297323879035;-1;free
399;293.27523654082;L;R;0.16736940830861;1.0780051734599;1.0540583295383;-1;free
400;293.99190320748;R;L;0.15756268723619;0.5150371542595;0.75666666666598;-1;free
401;294.70523654081;L;R;0.18992123417429;0.45318058589142;0.67333333333272;-1;free
402;295.43523654081;R;L;0.17958403169789;0.53166032530297;0.72666666666601;-1;free
403;296.13726280567;L;R;0.14492125631595;0.51860006983901;0.74333333333266;-1;free
404;296.88034162556;R;L;0.16687912669034;0.48631306694955;0.66202626485938;-1;free
405;297.66367495889;L;R;0.18059906795829;0.46038751419036;0.71641215321802;-1;free
406;298.39345098626;R;L;0.14723044630305;0.63298674056139;0.88977602736941;-1;free
407;299.16011765293;L;R;0.16841967306951;0.45719632402904;0.64666666666608;-1;free
408;299.85011765292;R;L;0.15262968345783;0.57585702539893;0.79666666666594;-1;Pert: fwow (R)
409;300.20011765292;L;R;-0.035105296152855;0.68777204233647;0.67666666666605;-1;action
410;300.97144931354;R;R;0.19425414560788;0.055999999999813;0.079999999999927;0.0035558164571945;target hit
411;302.16045431303;R;L;0.21310551303568;0.22437842212566;1.1770033267713;-1;free
412;302.87400132779;L;R;0.21380057303649;1.0710319734231;1.0266666666657;-1;free
413;303.58915440592;R;L;0.18291455242378;0.52411722353197;0.75354701475908;-1;free
414;304.31915440592;L;R;0.16797302303463;0.51562768481926;0.71515307813138;-1;free
415;305.04915440592;R;L;0.18392691517284;0.53133865407134;0.74333333333266;-1;free
416;305.77582107258;L;R;0.18343344053692;0.49852140766612;0.71666666666601;-1;free
417;306.50582107258;R;L;0.18272951056512;0.51474400310343;0.73999999999933;-1;free
418;307.36915440592;L;R;0.22209533017092;0.47811810064154;0.68999999999937;-1;Pert: fwiw (L)
419;308.16582107258;R;L;0.39821972007874;0.80177223860208;0.91666666666583;-1;action
420;308.93582107258;L;R;0.42471617351941;0.44690284000855;0.75666666666598;0.053466146545544;target hit
421;309.65068559873;R;L;0.23980685219554;0.49462314970555;0.81153119281646;-1;free
422;310.36646996848;L;R;0.21281490381542;0.48417508662384;0.67333333333272;-1;free
423;311.12313663515;R;L;0.23927606485546;0.52779499712501;0.71578436975017;-1;free
424;311.82313663515;L;R;0.21501114028399;0.50850434379397;0.7699999999993;-1;free
425;312.60646996848;R;L;0.1959004130542;0.51541435142985;0.71666666666601;-1;free
426;313.32313663514;L;R;0.21234665634668;0.47143686895197;0.73999999999933;-1;free
427;314.05313663514;R;L;0.20463930560844;0.51321085230332;0.75666666666598;-1;free
428;314.83646996848;L;R;0.20904852122034;0.50909676503974;0.68999999999937;-1;free
429;315.60313663514;R;L;0.2321879293968;0.59887880042201;0.82333333333258;-1;free
430;316.30490942004;L;R;0.23338697040656;0.51264533857612;0.75361009699157;-1;free
431;317.07824275337;R;L;0.221029588406;0.48706270218537;0.66482935456941;-1;Pert: fw (R)
432;318.07490942004;L;R;0.20945943074866;0.8054468603115;0.81999999999925;-1;action
433;318.80490942004;R;L;0.24485328481124;0.45342950347037;0.97333333333245;0.045702878765138;target hit
434;319.54602202417;L;R;0.26841353000827;0.53347099663239;0.75666666666598;-1;free
435;320.34504868222;R;L;0.24482068350884;0.52097471694139;0.74111260413144;-1;free
436;321.08504868222;L;R;0.23929525700979;0.52020454574796;0.75569332472048;-1;free
437;321.79963284649;R;L;0.23934023485603;0.50698866571426;0.78458416426713;-1;free
438;322.60963284649;L;R;0.18718496039327;0.55988847462166;0.72666666666601;-1;free
439;323.36629951315;R;L;0.16628244334024;0.53517831992923;0.7699999999993;-1;free
440;324.35204907542;L;R;0.17694912584692;0.51550385989955;0.79999999999927;-1;Pert: iw (L)
441;325.02871574208;R;L;0.43539823094176;0.80828825235347;0.95574956226551;-1;action
442;325.75871574208;L;R;0.46006407341681;0.39671565319555;0.60666666666611;0.03256520938193;target hit
443;326.53947706566;R;L;0.22661043898319;0.43611671038173;0.7974279902412;-1;free
444;327.33614373232;L;R;0.15989993031582;0.56277860517321;0.7699999999993;-1;free
445;328.06547878143;R;L;0.16385733451867;0.56152423810769;0.80999999999926;-1;free
446;328.86851268277;L;R;0.1885125119296;0.52374301603296;0.74186711336006;-1;free
447;329.5618460161;R;L;0.19013302050996;0.53111828199237;0.78383517041857;-1;free
448;330.31851268277;L;R;0.18857977831232;0.50817886660729;0.70333333333269;-1;free
449;331.08851268277;R;L;0.18455378123933;0.4999184530876;0.76666666666597;-1;free
450;331.8318460161;L;R;0.17738496045104;0.58390802796498;0.78333333333262;-1;free
451;332.61517934943;R;L;0.20954778685637;0.52767746956978;0.70333333333269;-1;free
452;333.3317845609;L;R;0.2000669774238;0.52427882224723;0.7832718781309;-1;free
453;334.15417056285;R;L;0.19475339508922;0.49119194332581;0.75666666666598;-1;Pert: fw (R)
454;335.38301680432;L;R;0.26720891587063;0.86062443478769;0.76905266861684;-1;action
455;336.02968347099;R;L;0.22356750528524;0.63768648047397;1.2688462414765;0.022613213526214;target hit
456;336.81329886149;L;R;0.2358233503386;0.47855812943457;0.60694872383533;-1;free
457;337.48996552816;R;L;0.26758216163541;0.44536280997411;0.78333333333262;-1;free
458;338.24329886149;L;R;0.21550776613524;0.51534730707644;0.68666666666604;-1;free
459;338.99996552816;R;L;0.21327169105262;0.52235810870944;0.7699999999993;-1;free
460;339.75663219482;L;R;0.18749485147113;0.54865536295396;0.75666666666598;-1;free
461;340.51377697969;R;L;0.220340422075;0.49932832281237;0.74381145153404;-1;free
462;341.21377697969;L;R;0.21875168270357;0.55730467058638;0.76666666666597;-1;free
463;341.97044364635;R;L;0.20784196020705;0.48116999858056;0.70333333333269;-1;free
464;342.87377697969;L;R;0.21544368292015;0.51373007446748;0.75666666666598;-1;Pert: fw (L)
465;343.74044364635;R;L;0.18715134943351;0.89581467920724;0.91666666666583;-1;action
466;344.45377697969;L;R;0.24105817172955;0.37488849792291;0.80999999999926;0.041725201612347;target hit
467;345.19806449383;R;L;0.22992182232367;0.50343474680415;0.71666666666601;-1;free
468;345.8847311605;L;R;0.19333251021723;0.51087603782247;0.76762084748009;-1;free
469;346.60112887721;R;L;0.21423200814308;0.53137053289242;0.72999999999934;-1;free
470;347.3411288772;L;R;0.22545709644272;0.47745029405067;0.67639771670702;-1;free
471;348.2211288772;R;L;0.22530900119498;0.54124745184403;0.75666666666598;-1;free
472;348.96446221054;L;R;0.10362259215384;0.56955615164224;0.91666666666583;-1;free
473;349.48783496031;R;L;0.14127094961825;0.46093198849218;0.60666666666611;-1;free
474;350.56783496031;L;R;0.10061682037089;0.41869206411822;0.55337274977251;-1;free
